City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2865,Ndjole,GA,73.06,overcast clouds,-0.1783,10.7649,Hotel Kevazingo
2867,Port-Gentil,GA,82.4,broken clouds,-0.7193,8.7815,Fengshui Residence
2868,Lumphat,KH,78.28,broken clouds,13.4878,106.9816,Lumphat Homestay
2870,Sumbe,AO,80.22,light rain,-11.2061,13.8437,Hotel Ritz Sumbe
2871,Buala,SB,79.3,broken clouds,-8.145,159.5921,Maringe Lagoon Lodge
2872,Bourail,NC,73.69,overcast clouds,-21.5667,165.4833,Motel Allamanda
2874,Lucapa,AO,66.63,light rain,-8.4192,20.7447,Residência Ulisses Dos Santos
2875,Basoko,CD,73.54,light rain,1.2391,23.616,Flat Hotel La Benediction
2877,Katobu,ID,74.8,few clouds,-4.9408,122.5276,La Ode Husein
2879,Yarmouth,US,66.2,clear sky,41.7057,-70.2286,Blue Rock Resort
2880,Victoria,HK,77.0,scattered clouds,22.2855,114.1577,Mini Hotel Central
2881,Kirakira,SB,78.82,overcast clouds,-10.4544,161.9205,SanBiz Lodge
2883,Ranavav,IN,81.99,overcast clouds,21.6842,69.7408,Tauren Hotel
2884,Natal,BR,84.2,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
2886,Cachoeiras De Macacu,BR,78.8,few clouds,-22.4625,-42.6531,HOTEL PALACE SERRA VERDE IMPERIAL
2887,Los Llanos De Aridane,ES,71.6,few clouds,28.6585,-17.9182,Valle Aridane
2889,Muros,ES,66.99,overcast clouds,42.7762,-9.0603,Apartment Av. Castelao
2890,Lundazi,ZM,62.85,scattered clouds,-12.2929,33.1782,"Stones Hotel, Lundazi"
2891,Port Alfred,ZA,67.75,broken clouds,-33.5906,26.891,The Halyards Hotel
2893,Ancud,CL,62.01,broken clouds,-41.8697,-73.8203,Hotel Arena Gruesa
2894,Mana,GF,77.72,overcast clouds,5.6592,-53.7767,LE SAMANA
2897,Tecoanapa,MX,84.88,broken clouds,16.5167,-98.75,Hotel Manglares
2900,Tazmalt,DZ,71.29,overcast clouds,36.3868,4.3989,Hôtel Numédia
2903,Butaritari,KI,82.44,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
2906,Tagusao,PH,79.16,broken clouds,9.1924,117.8141,Toledo
2907,Tsabong,BW,73.02,clear sky,-26.0217,22.401,Springbok Motel
2908,Dakar,SN,71.6,few clouds,14.6937,-17.4441,Redface Studios Meublés
2912,San Jeronimo,PE,63.3,clear sky,-11.9472,-75.2829,Tuki Llajta Pueblo Bonito Eco Lodge
2915,Venado Tuerto,AR,72.0,clear sky,-33.7456,-61.9688,Hotel - Miro Park
2916,Shenjiamen,CN,61.05,overcast clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
2920,Abilene,US,73.0,clear sky,32.4487,-99.7331,La Quinta Inn by Wyndham Abilene
2922,Bandarbeyla,SO,83.62,broken clouds,9.4942,50.8122,JABIR HOTEL
2923,Georgetown,MY,82.0,scattered clouds,5.4112,100.3354,Cititel Penang
2924,Yarada,IN,82.4,mist,17.65,83.2667,Jeevan
2926,Filadelfia,US,69.01,overcast clouds,39.9523,-75.1638,"The Ritz-Carlton, Philadelphia"
2927,Manbij,SY,69.8,clear sky,36.5281,37.9549,Manbej City Hotel
2930,Sao Miguel Do Araguaia,BR,88.74,clear sky,-13.275,-50.1628,Hotel Executivo Palace
2931,Palatka,US,84.0,broken clouds,29.6486,-81.6376,Holiday Inn Express & Suites Palatka Northwest
2932,Ambon,ID,77.0,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
2933,Guerrero Negro,MX,66.4,scattered clouds,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
2934,Celestun,MX,89.56,overcast clouds,20.8667,-90.4,Posada Lilia
2936,Katsuura,JP,60.8,clear sky,35.1333,140.3,Katsuura Hotel Mikazuki
2937,Waingapu,ID,76.55,scattered clouds,-9.6567,120.2641,Pondok Wisata Elim
2949,Turayf,SA,84.2,broken clouds,31.6725,38.6637,Swiss Spirit Hotel & Suites Turaif
2952,Marsa Matruh,EG,69.8,clear sky,31.3525,27.2453,Beau Site
